1.018389016389846802e-01
1.935520470142364502e-01
6.231454014778137207e-01
4.325930774211883545e-01
5.862270593643188477e-01
7.020930647850036621e-01
4.628896415233612061e-01
3.483416736125946045e-01
1.716724783182144165e-01
1.517936736345291138e-01
