8.487657308578491211e-01,1.325637251138687134e-01,4.243828582763671875e+01,5.164482593536376953e+00,8.580918312072753906e-01,1.059687510132789612e-01,8.960254192352294922e-01,9.136816114187240601e-02
8.985759615898132324e-01,1.091364249587059021e-01,4.492879867553710938e+01,3.306304931640625000e+00,9.088555574417114258e-01,6.789937615394592285e-02,9.165117740631103516e-01,6.769932806491851807e-02
8.700320720672607422e-01,1.207556650042533875e-01,4.350159454345703125e+01,4.325523853302001953e+00,8.792673349380493164e-01,8.923298120498657227e-02,9.023616909980773926e-01,7.804471254348754883e-02
9.346781969070434570e-01,9.871499240398406982e-02,4.673390579223632812e+01,1.955750226974487305e+00,9.458308219909667969e-01,4.003815352916717529e-02,9.459149837493896484e-01,3.997703269124031067e-02
9.762742519378662109e-01,9.542225301265716553e-02,4.881372451782226562e+01,5.127100348472595215e-01,9.879530072212219238e-01,8.904576301574707031e-03,9.879530072212219238e-01,8.904576301574707031e-03
8.078839182853698730e-01,1.541785299777984619e-01,4.039418792724609375e+01,6.616148471832275391e+00,8.161259889602661133e-01,1.358933746814727783e-01,8.511682152748107910e-01,1.123693436384201050e-01
9.623475670814514160e-01,9.526561200618743896e-02,4.811737823486328125e+01,9.613197445869445801e-01,9.737417101860046387e-01,1.940870285034179688e-02,9.737417101860046387e-01,1.940870285034179688e-02
9.370667934417724609e-01,9.794943034648895264e-02,4.685333251953125000e+01,1.865004658699035645e+00,9.479448199272155762e-01,3.847581148147583008e-02,9.479448199272155762e-01,3.847581148147583008e-02
8.143892884254455566e-01,1.503204256296157837e-01,4.071946334838867188e+01,6.376127243041992188e+00,8.227637410163879395e-01,1.309883594512939453e-01,8.549202680587768555e-01,1.087925359606742859e-01
9.876551032066345215e-01,9.641708433628082275e-02,4.938275527954101562e+01,3.404113054275512695e-01,9.995656013488769531e-01,3.211200237274169922e-04,9.995656013488769531e-01,3.211200237274169922e-04
