9.960222840309143066e-01,3.479906171560287476e-02,4.980109786987304688e+01,1.591762006282806396e-01,9.998278021812438965e-01,2.767099649645388126e-04,9.999456405639648438e-01,1.106669951695948839e-04
9.929378032684326172e-01,3.446765244007110596e-02,4.964685821533203125e+01,1.612052023410797119e-01,9.966248273849487305e-01,6.028228090144693851e-04,9.974616765975952148e-01,3.016795963048934937e-04
9.959699511528015137e-01,3.479232266545295715e-02,4.979848480224609375e+01,1.587756872177124023e-01,9.997709393501281738e-01,5.312156281433999538e-05,9.997729659080505371e-01,5.219548256718553603e-05
9.961860775947570801e-01,3.481587767601013184e-02,4.980929946899414062e+01,1.587585061788558960e-01,9.999868869781494141e-01,2.105290332110598683e-05,9.999995231628417969e-01,2.192005240431171842e-06
9.959103465080261230e-01,3.478747233748435974e-02,4.979551315307617188e+01,1.596265435218811035e-01,9.996949434280395508e-01,3.509176021907478571e-04,9.999440312385559082e-01,7.469326374121010303e-05
9.961705207824707031e-01,3.481419384479522705e-02,4.980851364135742188e+01,1.587743908166885376e-01,9.999705553054809570e-01,5.275864532450214028e-05,9.999963045120239258e-01,7.448410087818047032e-06
9.960048794746398926e-01,3.479667752981185913e-02,4.980023193359375000e+01,1.590646356344223022e-01,9.998043179512023926e-01,2.069259498966857791e-04,9.998432397842407227e-01,1.460162311559543014e-04
9.960175156593322754e-01,3.479749336838722229e-02,4.980087661743164062e+01,1.587646603584289551e-01,9.998152852058410645e-01,3.965768337366171181e-05,9.998242855072021484e-01,3.714118429343216121e-05
9.914319515228271484e-01,3.436255082488059998e-02,4.957160186767578125e+01,1.873757690191268921e-01,9.950025081634521484e-01,2.093326067551970482e-03,9.978716373443603516e-01,8.082699496299028397e-04
9.955425858497619629e-01,3.474668413400650024e-02,4.977713394165039062e+01,1.592662334442138672e-01,9.993237257003784180e-01,2.707456587813794613e-04,9.994938969612121582e-01,1.178580132545903325e-04
