1.863932609558105469e-02
2.064002864062786102e-02
1.017762348055839539e-02
4.888123366981744766e-03
7.781932130455970764e-03
8.877950720489025116e-03
5.496671888977289200e-03
6.912998855113983154e-03
6.929547525942325592e-03
4.013366997241973877e-03
