9.997870922088623047e-01,4.094720352441072464e-03,4.998935699462890625e+01,4.281545802950859070e-02,9.999822378158569336e-01,6.883751484565436840e-04,9.999942183494567871e-01,2.616876154206693172e-04
9.998027086257934570e-01,4.041390027850866318e-03,4.999011230468750000e+01,2.695960365235805511e-02,9.999988079071044922e-01,3.860709330183453858e-05,9.999989867210388184e-01,3.112471677013672888e-05
9.998040795326232910e-01,4.041237290948629379e-03,4.999019622802734375e+01,2.689298428595066071e-02,9.999999403953552246e-01,6.300918471424665768e-07,1.000000000000000000e+00,5.079052129985939246e-07
9.998030066490173340e-01,4.041080828756093979e-03,4.999014282226562500e+01,2.688215114176273346e-02,9.999988675117492676e-01,2.283332605657051317e-06,9.999994039535522461e-01,1.980867864403990097e-06
9.998041391372680664e-01,4.041208419948816299e-03,4.999021911621093750e+01,2.688792161643505096e-02,1.000000000000000000e+00,1.490116119384765625e-07,1.000000000000000000e+00,1.017526045643535326e-07
9.998043179512023926e-01,4.041156265884637833e-03,4.999022293090820312e+01,2.688284777104854584e-02,1.000000000000000000e+00,5.960464477539062500e-08,1.000000000000000000e+00,5.441242834081094770e-08
9.998043179512023926e-01,4.041158128529787064e-03,4.999022293090820312e+01,2.688286080956459045e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.998043179512023926e-01,4.041151609271764755e-03,4.999022293090820312e+01,2.688278816640377045e-02,1.000000000000000000e+00,1.604904156238262658e-07,1.000000000000000000e+00,8.982377863731016987e-08
9.998043179512023926e-01,4.041146952658891678e-03,4.999021911621093750e+01,2.688278257846832275e-02,1.000000000000000000e+00,3.686343745812337147e-07,1.000000000000000000e+00,2.305701229943224462e-07
9.998043179512023926e-01,4.041148815304040909e-03,4.999022293090820312e+01,2.688277699053287506e-02,1.000000000000000000e+00,2.747638347955216886e-07,1.000000000000000000e+00,1.587941085290367482e-07
