9.904880523681640625e-01,8.094608783721923828e-02,4.952439880371093750e+01,3.615566492080688477e-01,9.994781017303466797e-01,6.780952680855989456e-04,9.995876550674438477e-01,5.816129851154983044e-04
9.902697801589965820e-01,8.092849701642990112e-02,4.951348495483398438e+01,3.651868104934692383e-01,9.992554187774658203e-01,1.249032909981906414e-03,9.993673563003540039e-01,1.152011798694729805e-03
9.905983805656433105e-01,8.095677196979522705e-02,4.952990722656250000e+01,3.606944680213928223e-01,9.995903968811035156e-01,4.497905611060559750e-04,9.996048212051391602e-01,4.305205075070261955e-04
9.907371997833251953e-01,8.097308874130249023e-02,4.953685760498046875e+01,3.611945211887359619e-01,9.997329711914062500e-01,5.874556372873485088e-04,9.997727870941162109e-01,5.300184711813926697e-04
9.894717335700988770e-01,8.085593581199645996e-02,4.947359466552734375e+01,3.737368285655975342e-01,9.984406232833862305e-01,2.049562521278858185e-03,9.985074996948242188e-01,1.986099174246191978e-03
9.908289909362792969e-01,8.098207414150238037e-02,4.954144668579101562e+01,3.605006039142608643e-01,9.998259544372558594e-01,3.790705522987991571e-04,9.998432397842407227e-01,3.530829562805593014e-04
9.905495643615722656e-01,8.095202594995498657e-02,4.952747344970703125e+01,3.609998226165771484e-01,9.995392560958862305e-01,5.580493598245084286e-04,9.996234774589538574e-01,4.906276590190827847e-04
9.908812642097473145e-01,8.098766207695007324e-02,4.954404830932617188e+01,3.603758811950683594e-01,9.998791217803955078e-01,3.292289620731025934e-04,9.998980164527893066e-01,2.905466535594314337e-04
9.906168580055236816e-01,8.095928281545639038e-02,4.953083801269531250e+01,3.608815968036651611e-01,9.996078610420227051e-01,5.268137319944798946e-04,9.997026920318603516e-01,4.479057388380169868e-04
9.907885789871215820e-01,8.097787201404571533e-02,4.953942108154296875e+01,3.606738448143005371e-01,9.997850656509399414e-01,4.390897229313850403e-04,9.998246431350708008e-01,3.666623961180448532e-04
