1.110179629176855087e-02
1.895751245319843292e-02
1.522821933031082153e-02
1.725552789866924286e-02
5.143983289599418640e-03
8.624555543065071106e-03
3.324254881590604782e-03
2.984199440106749535e-03
3.632107749581336975e-03
4.905783571302890778e-03
