9.567236304283142090e-01,5.593933537602424622e-02,4.783616256713867188e+01,7.711582183837890625e-01,9.651978015899658203e-01,1.522244513034820557e-02,9.651978015899658203e-01,1.522244513034820557e-02
9.668805003166198730e-01,5.495306104421615601e-02,4.834402465820312500e+01,3.354353010654449463e-01,9.749355912208557129e-01,5.844846833497285843e-03,9.749356508255004883e-01,5.844842176884412766e-03
9.860126376152038574e-01,5.692768096923828125e-02,4.930060577392578125e+01,2.234346866607666016e-01,9.938851594924926758e-01,3.083698684349656105e-03,9.939563274383544922e-01,3.057203488424420357e-03
9.914175271987915039e-01,5.748414993286132812e-02,4.957086181640625000e+01,1.611395329236984253e-01,9.991716146469116211e-01,5.775549216195940971e-04,9.993399381637573242e-01,5.185270565561950207e-04
9.895184040069580078e-01,5.736980587244033813e-02,4.947591018676757812e+01,1.937491446733474731e-01,9.974081516265869141e-01,2.039929386228322983e-03,9.982267022132873535e-01,1.454902347177267075e-03
9.740335345268249512e-01,5.566844716668128967e-02,4.870168304443359375e+01,3.476648628711700439e-01,9.817657470703125000e-01,6.121060810983181000e-03,9.819185137748718262e-01,6.178035400807857513e-03
9.916360378265380859e-01,5.758107081055641174e-02,4.958182144165039062e+01,1.687065064907073975e-01,9.995724558830261230e-01,2.948548644781112671e-04,9.995843172073364258e-01,3.026881022378802299e-04
9.912704229354858398e-01,5.747214704751968384e-02,4.956355285644531250e+01,1.689212024211883545e-01,9.990121126174926758e-01,1.203080289997160435e-03,9.992704391479492188e-01,8.802650263532996178e-04
9.819889068603515625e-01,5.695233866572380066e-02,4.909944915771484375e+01,4.489348232746124268e-01,9.896932840347290039e-01,8.441438898444175720e-03,9.915358424186706543e-01,7.985688745975494385e-03
9.901438951492309570e-01,5.734536796808242798e-02,4.950718688964843750e+01,1.698285192251205444e-01,9.979465007781982422e-01,9.486087947152554989e-04,9.983376264572143555e-01,9.760335669852793217e-04
