9.897079467773437500e-01,6.509844958782196045e-02,4.948538208007812500e+01,1.394627094268798828e-01,9.986300468444824219e-01,1.506875036284327507e-03,9.992326498031616211e-01,7.758669671602547169e-04
9.901957511901855469e-01,6.515474617481231689e-02,4.950979232788085938e+01,1.266675293445587158e-01,9.991822838783264160e-01,8.181189768947660923e-04,9.991968274116516113e-01,8.036027429625391960e-04
9.902474880218505859e-01,6.516133248805999756e-02,4.951240539550781250e+01,1.258905529975891113e-01,9.992344379425048828e-01,7.672437932342290878e-04,9.992691278457641602e-01,7.318440475501120090e-04
9.902905821800231934e-01,6.516673415899276733e-02,4.951454162597656250e+01,1.252232193946838379e-01,9.992778897285461426e-01,7.221175474114716053e-04,9.993106126785278320e-01,6.907836068421602249e-04
9.890550374984741211e-01,6.499862670898437500e-02,4.945275497436523438e+01,1.277120411396026611e-01,9.979321956634521484e-01,8.734046132303774357e-04,9.989992976188659668e-01,9.269788279198110104e-04
9.901840090751647949e-01,6.515331566333770752e-02,4.950920486450195312e+01,1.269022971391677856e-01,9.991675615310668945e-01,8.361522341147065163e-04,9.992216229438781738e-01,7.794629200361669064e-04
9.903244972229003906e-01,6.517101079225540161e-02,4.951622772216796875e+01,1.247602403163909912e-01,9.993107318878173828e-01,6.897539133206009865e-04,9.993393421173095703e-01,6.605899543501436710e-04
9.903470873832702637e-01,6.517389416694641113e-02,4.951735687255859375e+01,1.244472265243530273e-01,9.993345737457275391e-01,6.649984279647469521e-04,9.993827939033508301e-01,6.215572939254343510e-04
9.889921545982360840e-01,6.499420851469039917e-02,4.944960021972656250e+01,1.327607631683349609e-01,9.978603124618530273e-01,1.165971858426928520e-03,9.991494417190551758e-01,8.513979264535009861e-04
9.897196292877197266e-01,6.509099155664443970e-02,4.948598098754882812e+01,1.290274113416671753e-01,9.986898303031921387e-01,9.607153479009866714e-04,9.990257024765014648e-01,9.256963385269045830e-04
