8.555486202239990234e-01,1.226306036114692688e-01,4.277743530273437500e+01,4.873173832893371582e-01,8.712450265884399414e-01,1.014120131731033325e-02,8.904080986976623535e-01,1.147727947682142258e-02
8.745986819267272949e-01,1.253237873315811157e-01,4.372992706298828125e+01,4.934408068656921387e-01,8.918992877006530762e-01,1.122197322547435760e-02,9.030722379684448242e-01,6.826444528996944427e-03
8.883996605873107910e-01,1.268135160207748413e-01,4.442000198364257812e+01,8.362843655049800873e-03,9.065602421760559082e-01,1.788139570635394193e-06,9.066190123558044434e-01,3.167570976074784994e-04
9.072415828704833984e-01,1.295026838779449463e-01,4.536201477050781250e+01,6.396085489541292191e-03,9.257493615150451660e-01,2.145767439287737943e-06,9.257789254188537598e-01,1.280544965993613005e-04
9.122060537338256836e-01,1.302121877670288086e-01,4.561029815673828125e+01,6.465455517172813416e-03,9.308166503906250000e-01,5.960464477539062500e-07,9.308514595031738281e-01,2.368535788264125586e-04
8.594908118247985840e-01,1.226816028356552124e-01,4.297445297241210938e+01,6.409206427633762360e-03,8.770087361335754395e-01,1.311302298745431472e-06,8.775230646133422852e-01,1.344276475720107555e-03
8.784433603286743164e-01,1.254826635122299194e-01,4.392216873168945312e+01,2.244744747877120972e-01,8.966625332832336426e-01,4.530842881649732590e-03,8.997304439544677734e-01,3.550691995769739151e-03
9.003980159759521484e-01,1.287393122911453247e-01,4.501990890502929688e+01,3.439911007881164551e-01,9.181077480316162109e-01,7.343824021518230438e-03,9.304993748664855957e-01,2.490547951310873032e-03
8.908354043960571289e-01,1.271623373031616211e-01,4.454165649414062500e+01,9.001508355140686035e-03,9.090260863304138184e-01,1.549720991533831693e-06,9.096066951751708984e-01,1.398141146637499332e-03
9.164325594902038574e-01,1.308161020278930664e-01,4.582149505615234375e+01,6.500774063169956207e-03,9.351145625114440918e-01,1.847743874350271653e-06,9.356258511543273926e-01,1.190488110296428204e-03
